name,mainCategory,subCategory,image,link,ratings,noOfRatings,discountPrice,actualPrice,category
Sunfeast Bounce Choco Creme Biscuits 100g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1558961309-dbdf71799f1f?w=400,https://www.amazon.in/dp/B0000141,4.1,2800,18,20,biscuits
Parle Monaco Classic Salted Biscuits 200g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1558961309-dbdf71799f1f?w=400,https://www.amazon.in/dp/B0000142,4.3,3900,32,35,biscuits
Unibic Oatmeal Digestive Cookies 75g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1558961309-dbdf71799f1f?w=400,https://www.amazon.in/dp/B0000143,4,1500,22,25,biscuits
Britannia Tiger Krunch Choco Chips 120g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1558961309-dbdf71799f1f?w=400,https://www.amazon.in/dp/B0000144,4.2,2100,18,20,biscuits
Cadbury Dairy Milk Chocolate Home Pack 126g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1511381939415-e44015466834?w=400,https://www.amazon.in/dp/B0000145,4.6,15200,92,100,chocolate
Cadbury Dairy Milk Silk Chocolate 150g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1511381939415-e44015466834?w=400,https://www.amazon.in/dp/B0000146,4.6,12400,165,175,chocolate
Nestle KitKat 4 Finger Chocolate 38g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1511381939415-e44015466834?w=400,https://www.amazon.in/dp/B0000147,4.5,11200,28,30,chocolate
Amul Dark Chocolate 150g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1511381939415-e44015466834?w=400,https://www.amazon.in/dp/B0000148,4.4,8900,110,120,chocolate
Snickers Peanut Chocolate Bar 50g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1511381939415-e44015466834?w=400,https://www.amazon.in/dp/B0000149,4.4,7500,45,50,chocolate
Ferrero Rocher Premium Chocolates 24 Pieces,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1511381939415-e44015466834?w=400,https://www.amazon.in/dp/B0000150,4.8,3200,899,999,chocolate
Cadbury 5 Star Chocolate Bar 40g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1511381939415-e44015466834?w=400,https://www.amazon.in/dp/B0000151,4.3,6400,18,20,chocolate
Amul Fruit & Nut Dark Chocolate 150g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1511381939415-e44015466834?w=400,https://www.amazon.in/dp/B0000152,4.5,4100,125,140,chocolate
Nestle Munch Chocolate Bar 10g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1511381939415-e44015466834?w=400,https://www.amazon.in/dp/B0000153,4.2,4900,9,10,chocolate
Hershey's Milk Chocolate Bar 40g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1511381939415-e44015466834?w=400,https://www.amazon.in/dp/B0000154,4.4,1800,55,60,chocolate
Cadbury Temptations Almond Treat Chocolate 72g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1511381939415-e44015466834?w=400,https://www.amazon.in/dp/B0000155,4.5,2100,92,100,chocolate
Galaxy Smooth Milk Chocolate Bar 56g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1511381939415-e44015466834?w=400,https://www.amazon.in/dp/B0000156,4.4,1500,62,70,chocolate
Cadbury Dairy Milk Fruit and Nut Chocolate 36g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1511381939415-e44015466834?w=400,https://www.amazon.in/dp/B0000157,4.4,3100,42,45,chocolate
Amul Milk Chocolate 150g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1511381939415-e44015466834?w=400,https://www.amazon.in/dp/B0000158,4.3,1900,95,100,chocolate
Nestle Milkybar White Chocolate 45g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1511381939415-e44015466834?w=400,https://www.amazon.in/dp/B0000159,4.3,2400,28,30,chocolate
Surf Excel Easy Wash Detergent Powder 1kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1610557892470-76d74022fa36?w=400,https://www.amazon.in/dp/B0000160,4.4,12400,135,150,detergent
Ariel Complete Detergent Powder 1kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1610557892470-76d74022fa36?w=400,https://www.amazon.in/dp/B0000161,4.3,9500,195,220,detergent
Tide Plus Double Power Detergent Powder 2kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1610557892470-76d74022fa36?w=400,https://www.amazon.in/dp/B0000162,4.3,8100,265,310,detergent
Rin Advanced Detergent Powder 1kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1610557892470-76d74022fa36?w=400,https://www.amazon.in/dp/B0000163,4.2,4300,90,105,detergent
Surf Excel Matic Front Load Detergent Powder 2kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1610557892470-76d74022fa36?w=400,https://www.amazon.in/dp/B0000164,4.5,5200,420,460,detergent
Ariel Matic Top Load Detergent Powder 2kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1610557892470-76d74022fa36?w=400,https://www.amazon.in/dp/B0000165,4.4,3800,430,470,detergent
Tide Plus Jasmine & Rose Detergent Powder 1kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1610557892470-76d74022fa36?w=400,https://www.amazon.in/dp/B0000166,4.2,2100,135,150,detergent
Surf Excel Matic Top Load Detergent Powder 1kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1610557892470-76d74022fa36?w=400,https://www.amazon.in/dp/B0000167,4.4,2900,215,240,detergent
Henko Stain Care Detergent Powder 1kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1610557892470-76d74022fa36?w=400,https://www.amazon.in/dp/B0000168,4.1,1800,145,170,detergent
Ghadi Detergent Powder 1kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1610557892470-76d74022fa36?w=400,https://www.amazon.in/dp/B0000169,4,3400,68,75,detergent
Surf Excel Quick Wash Detergent Powder 1kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1610557892470-76d74022fa36?w=400,https://www.amazon.in/dp/B0000170,4.4,4900,195,210,detergent
Ariel Matic Front Load Detergent Powder 1kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1610557892470-76d74022fa36?w=400,https://www.amazon.in/dp/B0000171,4.3,2300,225,250,detergent
Dettol Liquid Handwash Refill - Original 1500ml,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1607613009820-a29f7bb81c04?w=400,https://www.amazon.in/dp/B0000172,4.5,14500,205,235,hand wash
Lifebuoy Total 10 Hand Wash Refill 1500ml,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1607613009820-a29f7bb81c04?w=400,https://www.amazon.in/dp/B0000173,4.4,8500,185,210,hand wash
Savlon Herbal Sensitive Handwash Refill 1500ml,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1607613009820-a29f7bb81c04?w=400,https://www.amazon.in/dp/B0000174,4.4,4100,175,199,hand wash
Dettol Liquid Handwash Pump - Original 200ml,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1607613009820-a29f7bb81c04?w=400,https://www.amazon.in/dp/B0000175,4.3,6200,89,99,hand wash
Lifebuoy Mild Care Hand Wash Pump 200ml,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1607613009820-a29f7bb81c04?w=400,https://www.amazon.in/dp/B0000176,4.2,3400,79,89,hand wash
Godrej Protekt Masterchef's Handwash Pump 200ml,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1607613009820-a29f7bb81c04?w=400,https://www.amazon.in/dp/B0000177,4.3,2100,85,95,hand wash
Palmolive Luminous Oils Hand Wash 250ml,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1607613009820-a29f7bb81c04?w=400,https://www.amazon.in/dp/B0000178,4.4,1800,125,145,hand wash
Savlon Deep Clean Handwash Pump 200ml,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1607613009820-a29f7bb81c04?w=400,https://www.amazon.in/dp/B0000179,4.2,1200,75,85,hand wash
Dettol Liquid Handwash Refill - Skincare 1500ml,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1607613009820-a29f7bb81c04?w=400,https://www.amazon.in/dp/B0000180,4.4,3200,210,235,hand wash
Lifebuoy Lemon Fresh Hand Wash Refill 1500ml,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1607613009820-a29f7bb81c04?w=400,https://www.amazon.in/dp/B0000181,4.3,1900,185,210,hand wash
Lay's American Style Cream & Onion Potato Chips 50g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1566478989037-eec170784d4b?w=400,https://www.amazon.in/dp/B0000182,4.3,16500,18,20,chips
Lay's Classic Salted Potato Chips 50g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1566478989037-eec170784d4b?w=400,https://www.amazon.in/dp/B0000183,4.2,14200,18,20,chips
Lay's India's Magic Masala Potato Chips 50g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1566478989037-eec170784d4b?w=400,https://www.amazon.in/dp/B0000184,4.3,18500,18,20,chips
Lay's Spanish Tomato Tango Potato Chips 50g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1566478989037-eec170784d4b?w=400,https://www.amazon.in/dp/B0000185,4.2,9500,18,20,chips
Pringles Sour Cream & Onion Potato Chips 107g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1566478989037-eec170784d4b?w=400,https://www.amazon.in/dp/B0000186,4.4,6200,99,110,chips
Pringles Original Potato Chips 107g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1566478989037-eec170784d4b?w=400,https://www.amazon.in/dp/B0000187,4.3,4800,99,110,chips
Doritos Nacho Cheese Tortilla Chips 150g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1566478989037-eec170784d4b?w=400,https://www.amazon.in/dp/B0000188,4.4,5300,85,95,chips
Too Yumm! Karare Munchy Masala Chips 75g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1566478989037-eec170784d4b?w=400,https://www.amazon.in/dp/B0000189,4.1,3100,32,35,chips
Bingo! Tedhe Medhe Masala Tadka Chips 100g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1566478989037-eec170784d4b?w=400,https://www.amazon.in/dp/B0000190,4.2,2800,45,50,chips
Lay's Hot 'n' Sweet Chilli Potato Chips 50g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1566478989037-eec170784d4b?w=400,https://www.amazon.in/dp/B0000191,4.2,1900,18,20,chips
Pringles Desi Masala Tadka Chips 107g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1566478989037-eec170784d4b?w=400,https://www.amazon.in/dp/B0000192,4.3,1100,99,110,chips
Bingo! Mad Angles Tomato Madness Chips 80g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1566478989037-eec170784d4b?w=400,https://www.amazon.in/dp/B0000193,4.1,1500,35,40,chips
Maggi 2-Minute Masala Noodles 420g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1569718212165-3a8278d5f624?w=400,https://www.amazon.in/dp/B0000194,4.5,24500,105,112,noodles
Yippee Classic Masala Noodles 360g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1569718212165-3a8278d5f624?w=400,https://www.amazon.in/dp/B0000195,4.3,14200,88,96,noodles
Ching's Secret Schezwan Instant Noodles 240g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1569718212165-3a8278d5f624?w=400,https://www.amazon.in/dp/B0000196,4.2,6500,56,60,noodles
Nissin Gekikara Ramen Hot Spicy Noodles 100g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1569718212165-3a8278d5f624?w=400,https://www.amazon.in/dp/B0000197,4.4,3100,45,49,noodles
Top Ramen Curry Instant Noodles 280g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1569718212165-3a8278d5f624?w=400,https://www.amazon.in/dp/B0000198,4.1,4300,74,80,noodles
Maggi 2-Minute Oats Masala Noodles 290g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1569718212165-3a8278d5f624?w=400,https://www.amazon.in/dp/B0000199,4.3,3800,85,95,noodles
Ching's Secret Singapore Curry Noodles 240g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1569718212165-3a8278d5f624?w=400,https://www.amazon.in/dp/B0000200,4.1,1900,55,60,noodles
Nissin Cup Noodles Spicy Chunky Chicken 80g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1569718212165-3a8278d5f624?w=400,https://www.amazon.in/dp/B0000201,4.3,2800,42,45,noodles
Maggi 2-Minute Spicy Chicken Noodles 280g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1569718212165-3a8278d5f624?w=400,https://www.amazon.in/dp/B0000202,4.2,1500,85,92,noodles
Yippee Mood Masala Noodles 280g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1569718212165-3a8278d5f624?w=400,https://www.amazon.in/dp/B0000203,4.2,1200,75,80,noodles
Wai Wai Ready to Eat Masala Noodles 350g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1569718212165-3a8278d5f624?w=400,https://www.amazon.in/dp/B0000204,4.3,2400,78,85,noodles
Maggi 2-Minute Whole Wheat Masala Noodles 280g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1569718212165-3a8278d5f624?w=400,https://www.amazon.in/dp/B0000205,4.3,1800,88,96,noodles
Amul Malai Paneer Block 200g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1631452180519-c014fe946bc7?w=400,https://www.amazon.in/dp/B0000206,4.5,12400,82,85,paneer
Mother Dairy Classic Paneer Block 200g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1631452180519-c014fe946bc7?w=400,https://www.amazon.in/dp/B0000207,4.4,8500,84,88,paneer
Milky Mist Fresh Paneer Block 200g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1631452180519-c014fe946bc7?w=400,https://www.amazon.in/dp/B0000208,4.4,6200,92,98,paneer
Nandini Fresh Paneer 200g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1631452180519-c014fe946bc7?w=400,https://www.amazon.in/dp/B0000209,4.2,3100,78,82,paneer
ID Natural Creamy Paneer 200g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1631452180519-c014fe946bc7?w=400,https://www.amazon.in/dp/B0000210,4.4,1900,105,115,paneer
Amul Fresh Malai Paneer 1kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1631452180519-c014fe946bc7?w=400,https://www.amazon.in/dp/B0000211,4.5,4200,380,410,paneer
Mother Dairy Fresh Paneer Block 400g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1631452180519-c014fe946bc7?w=400,https://www.amazon.in/dp/B0000212,4.3,2800,165,176,paneer
Gowardhan Fresh Paneer Block 200g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1631452180519-c014fe946bc7?w=400,https://www.amazon.in/dp/B0000213,4.1,1100,82,88,paneer
Organic Tattva Organic Paneer Block 200g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1631452180519-c014fe946bc7?w=400,https://www.amazon.in/dp/B0000214,4.3,950,135,150,paneer
Milky Mist Premium Fresh Paneer Block 500g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1631452180519-c014fe946bc7?w=400,https://www.amazon.in/dp/B0000215,4.4,1500,215,230,paneer
Daawat Rozana Super Basmati Rice 5kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1586201375761-83865001e31c?w=400,https://www.amazon.in/dp/B0000216,4.1,15200,345,395,rice
India Gate Super Basmati Rice 5kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1586201375761-83865001e31c?w=400,https://www.amazon.in/dp/B0000217,4.4,12400,640,750,rice
Kohinoor Super Silver Basmati Rice 5kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1586201375761-83865001e31c?w=400,https://www.amazon.in/dp/B0000218,4.2,6200,480,550,rice
Daawat Devaaya Basmati Rice 5kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1586201375761-83865001e31c?w=400,https://www.amazon.in/dp/B0000219,4,9100,320,380,rice
India Gate Feast Rozana Basmati Rice 5kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1586201375761-83865001e31c?w=400,https://www.amazon.in/dp/B0000220,4.2,5300,399,460,rice
Fortune Everyday Basmati Rice 5kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1586201375761-83865001e31c?w=400,https://www.amazon.in/dp/B0000221,4.1,4800,360,420,rice
Daawat Brown Rice Active 1kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1586201375761-83865001e31c?w=400,https://www.amazon.in/dp/B0000222,4.3,3100,120,150,rice
Lal Qilla Traditional Basmati Rice 5kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1586201375761-83865001e31c?w=400,https://www.amazon.in/dp/B0000223,4.5,1900,899,990,rice
India Gate Basmati Rice Mogra 5kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1586201375761-83865001e31c?w=400,https://www.amazon.in/dp/B0000224,3.9,4200,299,350,rice
Daawat Super Dubar Basmati Rice 5kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1586201375761-83865001e31c?w=400,https://www.amazon.in/dp/B0000225,4.2,2800,499,575,rice
Fortune Biryani Special Basmati Rice 5kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1586201375761-83865001e31c?w=400,https://www.amazon.in/dp/B0000226,4.3,1800,520,599,rice
Kohinoor Gold Authentic Basmati Rice 5kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1586201375761-83865001e31c?w=400,https://www.amazon.in/dp/B0000227,4.4,1200,680,775,rice
India Gate Basmati Rice Mini Mogra 5kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1586201375761-83865001e31c?w=400,https://www.amazon.in/dp/B0000228,3.8,3100,245,299,rice
Royal Umbrella Jasmine Rice 1kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1586201375761-83865001e31c?w=400,https://www.amazon.in/dp/B0000229,4.4,950,185,220,rice
Organic India Organic Brown Rice 1kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1586201375761-83865001e31c?w=400,https://www.amazon.in/dp/B0000230,4.3,850,140,165,rice
Egg First White Eggs 6 units,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1506976785307-8732e854ad03?w=400,https://www.amazon.in/dp/B0000231,4.3,6200,42,48,eggs
Fresho Farm Fresh White Eggs 12 units,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1506976785307-8732e854ad03?w=400,https://www.amazon.in/dp/B0000232,4.4,9100,82,96,eggs
Egg First Brown Eggs 6 units,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1506976785307-8732e854ad03?w=400,https://www.amazon.in/dp/B0000233,4.2,3100,65,75,eggs
Fresho Farm Fresh Brown Eggs 6 units,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1506976785307-8732e854ad03?w=400,https://www.amazon.in/dp/B0000234,4.3,4200,68,78,eggs
