name,mainCategory,subCategory,image,link,ratings,noOfRatings,discountPrice,actualPrice,category
snacks Nutraj Roasted Salted Pistachios 100g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10468-nutraj-pista.jpg,https://www.zeptonow.com/pn/nutraj-pista/10468,4.8,25000,220,260,roasted
snacks Orika Roasted Foxnuts Pudina 100g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10469-orika-foxnuts.jpg,https://blinkit.com/prn/orika-foxnuts/10469,4.6,6700,140,170,roasted
snacks Snackible Roasted Chickpeas Cheesy 100g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10470-snackible-chick.jpg,https://www.zeptonow.com/pn/snackible-chick/10470,4.7,9500,110,140,roasted
snacks Happilo Premium International Trail Mix 200g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10471-happilo-trail.jpg,https://blinkit.com/prn/happilo-trail/10471,4.8,35000,280,350,trail
mix True Elements Daily Dose Trail Mix 250g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10472-true-trail.jpg,https://www.zeptonow.com/pn/true-trail/10472,4.7,21000,299,350,trail
mix Farmley Healthy Trail Mix 200g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10473-farmley-trail.jpg,https://blinkit.com/prn/farmley-trail/10473,4.6,18000,250,299,trail
mix Nutty Gritties Sports Mix 200g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10474-nutty-sports.jpg,https://www.zeptonow.com/pn/nutty-sports/10474,4.8,12000,320,380,trail
mix Orika Mixed Nuts & Berries Trail Mix 150g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10475-orika-trail.jpg,https://blinkit.com/prn/orika-trail/10475,4.5,8900,220,260,trail
mix Saffola Fittify Hi-Protein Trail Mix 200g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10476-saffola-trail.jpg,https://www.zeptonow.com/pn/saffola-trail/10476,4.7,15000,299,350,trail
mix Monsoon Harvest Roasted Nuts & Seeds Mix 100g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10477-monsoon-nuts.jpg,https://blinkit.com/prn/monsoon-nuts/10477,4.6,6700,180,220,trail
mix Rostaa Power Mix 200g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10478-rostaa-power.jpg,https://www.zeptonow.com/pn/rostaa-power/10478,4.5,5600,260,310,trail
mix Snackible Power Trail Mix 150g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10479-snackible-power.jpg,https://blinkit.com/prn/snackible-power/10479,4.7,4500,199,240,trail
mix ProV Premium Trail Mix 200g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10480-prov-trail.jpg,https://www.zeptonow.com/pn/prov-trail/10480,4.6,8900,280,330,trail
mix Happilo Premium Mixed Nuts 200g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10481-happilo-mixnuts.jpg,https://blinkit.com/prn/happilo-mixnuts/10481,4.8,42000,350,420,mixed
nuts Nutraj Signature Mixed Nuts 250g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10482-nutraj-mixnuts.jpg,https://www.zeptonow.com/pn/nutraj-mixnuts/10482,4.7,28000,380,450,mixed
nuts Farmley Premium Mixed Nuts 200g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10483-farmley-mixnuts.jpg,https://blinkit.com/prn/farmley-mixnuts/10483,4.6,18000,320,380,mixed
nuts Tulsi Mixed Dry Fruits & Nuts 250g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10484-tulsi-mixnuts.jpg,https://www.zeptonow.com/pn/tulsi-mixnuts/10484,4.8,35000,420,499,mixed
nuts True Elements 7 in 1 Super Seeds & Nut Mix 250g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10485-true-7in1.jpg,https://blinkit.com/prn/true-7in1/10485,4.7,21000,299,350,mixed
nuts Nutty Gritties Premium Mixed Nuts 200g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10486-nutty-mixnuts.jpg,https://www.zeptonow.com/pn/nutty-mixnuts/10486,4.8,15000,380,450,mixed
nuts Carnival Mixed Nuts lightly salted 200g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10487-carnival-mixnuts.jpg,https://blinkit.com/prn/carnival-mixnuts/10487,4.5,8900,310,360,mixed
nuts ProV Regal Mixed Nuts 200g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10488-prov-mixnuts.jpg,https://www.zeptonow.com/pn/prov-mixnuts/10488,4.6,11000,340,399,mixed
nuts Rostaa Morning Berries & Nuts Mix 200g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10489-rostaa-morning.jpg,https://blinkit.com/prn/rostaa-morning/10489,4.7,14000,360,420,mixed
nuts Flyberry Gourmet Mixed Nuts 200g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10490-flyberry-mixnuts.jpg,https://www.zeptonow.com/pn/flyberry-mixnuts/10490,4.5,5600,299,350,mixed
nuts Yoga Bar Dark Chocolate Oats Granola 400g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10491-yogabar-granola.jpg,https://blinkit.com/prn/yogabar-granola/10491,4.7,35000,299,350,granola
Kellogg's Crunchy Granola Almonds 460g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10492-kelloggs-granola.jpg,https://www.zeptonow.com/pn/kelloggs-granola/10492,4.8,42000,320,350,granola
True Elements Baked Granola 450g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10493-true-granola.jpg,https://blinkit.com/prn/true-granola/10493,4.6,28000,280,320,granola
Monsoon Harvest Crunchy Millet Granola 250g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10494-monsoon-granola.jpg,https://www.zeptonow.com/pn/monsoon-granola/10494,4.7,15000,199,250,granola
Bagrry's Crunchy Muesli Granola 400g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10495-bagrrys-granola.jpg,https://blinkit.com/prn/bagrrys-granola/10495,4.5,21000,250,290,granola
Nourish Organics Honey Crunch Granola 300g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10496-nourish-granola.jpg,https://www.zeptonow.com/pn/nourish-granola/10496,4.8,12000,350,399,granola
Slurrp Farm Millet Granola Chocolate 200g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10497-slurrp-granola.jpg,https://blinkit.com/prn/slurrp-granola/10497,4.6,8900,180,220,granola
Quaker Oats Granola Apple & Cinnamon 400g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10498-quaker-granola.jpg,https://www.zeptonow.com/pn/quaker-granola/10498,4.7,18000,260,299,granola
Fit & Flex Baked Granola Mixed Berries 300g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10499-fitflex-granola.jpg,https://blinkit.com/prn/fitflex-granola/10499,4.5,6700,220,260,granola
The Whole Truth Dark Choco Granola 350g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10500-wholetruth-granola.jpg,https://www.zeptonow.com/pn/wholetruth-granola/10500,4.8,11000,350,399,granola
Diabliss Sugar Free Millet Cookies 150g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10501-diabliss-sf.jpg,https://blinkit.com/prn/diabliss-sf/10501,4.5,8900,120,150,sugar
free snacks NutriChoice Diabetic Friendly Oats Biscuits 100g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10502-nutrichoice-sf.jpg,https://www.zeptonow.com/pn/nutrichoice-sf/10502,4.7,25000,50,60,sugar
free snacks Sunfeast Farmlite No Added Sugar Biscuits 150g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10503-sunfeast-sf.jpg,https://blinkit.com/prn/sunfeast-sf/10503,4.6,18000,65,80,sugar
free snacks Ketofy Keto Coconut Cookies Sugar Free 200g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10504-ketofy-sf.jpg,https://www.zeptonow.com/pn/ketofy-sf/10504,4.5,12000,250,299,sugar
free snacks Gullon Sugar Free Digestives 400g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10505-gullon-sf.jpg,https://blinkit.com/prn/gullon-sf/10505,4.8,15000,199,250,sugar
free snacks Tiffany Sugar Free Chocolate Chip Cookies 150g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10506-tiffany-sf.jpg,https://www.zeptonow.com/pn/tiffany-sf/10506,4.6,9500,140,180,sugar
free snacks Artinci Sugar Free Almond Cookies 150g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10507-artinci-sf.jpg,https://blinkit.com/prn/artinci-sf/10507,4.7,5600,199,249,sugar
free snacks Zevic Sugar Free Dark Chocolate 40g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10508-zevic-sf.jpg,https://www.zeptonow.com/pn/zevic-sf/10508,4.5,8900,120,150,sugar
free snacks Sugar Free D'lite Dark Choco Cookie 100g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10509-sfdlite-cookie.jpg,https://blinkit.com/prn/sfdlite-cookie/10509,4.6,11000,80,99,sugar
free snacks True Elements Sugar Free Granola 400g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10510-true-sfgranola.jpg,https://www.zeptonow.com/pn/true-sfgranola/10510,4.8,14000,299,350,sugar
free snacks RiteBite Max Protein Daily Energy Bar Choco 50g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10511-ritebite-energy.jpg,https://blinkit.com/prn/ritebite-energy/10511,4.7,28000,45,55,energy
snacks Yoga Bar Energy Bar Multigrain 38g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10512-yogabar-energy.jpg,https://www.zeptonow.com/pn/yogabar-energy/10512,4.8,35000,40,45,energy
snacks Mojo Box Energy Bar Peanut Butter 50g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10513-mojo-energy.jpg,https://blinkit.com/prn/mojo-energy/10513,4.6,12000,55,65,energy
snacks Phab Energy Bar Mocha 50g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10514-phab-energy.jpg,https://www.zeptonow.com/pn/phab-energy/10514,4.5,8900,60,75,energy
snacks The Whole Truth Energy Bar Dates & Nuts 40g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10515-wholetruth-energy.jpg,https://blinkit.com/prn/wholetruth-energy/10515,4.8,18000,80,99,energy
snacks Monsoon Harvest Energy Bar Cranberry 40g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10516-monsoon-energy.jpg,https://www.zeptonow.com/pn/monsoon-energy/10516,4.6,9500,50,60,energy
snacks Eat Anytime Energy Bar Orange 38g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10517-eatanytime-energy.jpg,https://blinkit.com/prn/eatanytime-energy/10517,4.4,6700,45,55,energy
snacks Monkey Bar Vegan Energy Bar 40g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10518-monkey-energy.jpg,https://www.zeptonow.com/pn/monkey-energy/10518,4.5,5600,60,70,energy
snacks Hyp Energy Bar Oats & Honey 50g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10519-hyp-energy.jpg,https://blinkit.com/prn/hyp-energy/10519,4.3,3400,55,65,energy
snacks Nature's Path Energy Granola Bar 50g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10520-natures-energy.jpg,https://www.zeptonow.com/pn/natures-energy/10520,4.7,4500,120,150,energy
snacks Happilo Premium Dry Fruit Mix 200g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10521-happilo-dryfruit.jpg,https://blinkit.com/prn/happilo-dryfruit/10521,4.8,25000,320,380,dry
fruit mix Nutraj Signature Dry Fruit Mix 250g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10522-nutraj-dryfruit.jpg,https://www.zeptonow.com/pn/nutraj-dryfruit/10522,4.7,18000,380,450,dry
fruit mix Farmley Premium Panchmeva Dry Fruit Mix 200g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10523-farmley-panch.jpg,https://blinkit.com/prn/farmley-panch/10523,4.6,15000,299,350,dry
fruit mix Tulsi Premium Dry Fruit Mix 250g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10524-tulsi-dryfruit.jpg,https://www.zeptonow.com/pn/tulsi-dryfruit/10524,4.8,32000,420,499,dry
fruit mix Carnival Dry Fruit Mix Assorted 200g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10525-carnival-dryfruit.jpg,https://blinkit.com/prn/carnival-dryfruit/10525,4.5,8900,310,380,dry
fruit mix ProV Premium Dry Fruit Mix 200g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10526-prov-dryfruit.jpg,https://www.zeptonow.com/pn/prov-dryfruit/10526,4.6,9500,340,399,dry
fruit mix Rostaa Dry Fruit Mix Assorted 200g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10527-rostaa-dryfruit.jpg,https://blinkit.com/prn/rostaa-dryfruit/10527,4.7,11000,350,420,dry
fruit mix Flyberry Gourmet Dry Fruit Mix 200g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10528-flyberry-dryfruit.jpg,https://www.zeptonow.com/pn/flyberry-dryfruit/10528,4.5,5600,299,350,dry
fruit mix Nutty Gritties Dry Fruit Mix 200g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10529-nutty-dryfruit.jpg,https://blinkit.com/prn/nutty-dryfruit/10529,4.8,12000,380,450,dry
fruit mix Saffola Fittify Dry Fruit Mix 200g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10530-saffola-dryfruit.jpg,https://www.zeptonow.com/pn/saffola-dryfruit/10530,4.6,7600,280,330,dry
fruit mix True Elements 5 in 1 Super Seed Mix 250g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10531-true-seedmix.jpg,https://blinkit.com/prn/true-seedmix/10531,4.8,28000,250,299,seed
mix Happilo Premium Super Seed Mix 200g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10532-happilo-seedmix.jpg,https://www.zeptonow.com/pn/happilo-seedmix/10532,4.7,21000,220,260,seed
mix Farmley Premium Roasted Seed Mix 200g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10533-farmley-seedmix.jpg,https://blinkit.com/prn/farmley-seedmix/10533,4.6,15000,199,250,seed
mix Nutraj Signature 4 in 1 Seed Mix 250g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10534-nutraj-seedmix.jpg,https://www.zeptonow.com/pn/nutraj-seedmix/10534,4.8,18000,280,330,seed
mix Sorich Organics 7 in 1 Seed Mix 200g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10535-sorich-seedmix.jpg,https://blinkit.com/prn/sorich-seedmix/10535,4.5,8900,180,220,seed
mix Nourish Organics Omega Seed Mix 150g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10536-nourish-seedmix.jpg,https://www.zeptonow.com/pn/nourish-seedmix/10536,4.7,9500,220,260,seed
mix Neuherbs Super 5 Seed Mix 200g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10537-neuherbs-seedmix.jpg,https://blinkit.com/prn/neuherbs-seedmix/10537,4.6,11000,199,240,seed
mix Yoga Bar Premium Seed Mix 200g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10538-yogabar-seedmix.jpg,https://www.zeptonow.com/pn/yogabar-seedmix/10538,4.8,14000,250,299,seed
mix Rostaa Roasted Seed Mix 150g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10539-rostaa-seedmix.jpg,https://blinkit.com/prn/rostaa-seedmix/10539,4.5,5600,160,199,seed
mix Nutty Gritties Roasted Seed Mix Salted 200g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10540-nutty-seedmix.jpg,https://www.zeptonow.com/pn/nutty-seedmix/10540,4.7,7600,240,290,seed
mix Maggi 2-Minute Instant Noodles Masala 70g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10541-maggi-masala.jpg,https://blinkit.com/prn/maggi-masala/10541,4.9,50000,14,14,instant
noodles Sunfeast Yippee Magic Masala Noodles 70g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10542-yippee-masala.jpg,https://www.zeptonow.com/pn/yippee-masala/10542,4.8,45000,14,14,instant
noodles Top Ramen Curry Veg Noodles 70g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10543-topramen-curry.jpg,https://blinkit.com/prn/topramen-curry/10543,4.7,28000,15,15,instant
noodles Ching's Secret Schezwan Instant Noodles 75g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10544-chings-schez.jpg,https://www.zeptonow.com/pn/chings-schez/10544,4.6,35000,20,20,instant
noodles Wai Wai Ready to Eat Noodles Veg 70g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10545-waiwai-veg.jpg,https://blinkit.com/prn/waiwai-veg/10545,4.8,42000,15,15,instant
noodles Knorr Soupy Noodles Mast Masala 75g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10546-knorr-soupy.jpg,https://www.zeptonow.com/pn/knorr-soupy/10546,4.5,18000,20,22,instant
noodles Patanjali Atta Noodles Classic 70g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10547-patanjali-atta.jpg,https://blinkit.com/prn/patanjali-atta/10547,4.6,21000,15,15,instant
noodles Maggi Hot & Sweet Masala Noodles 70g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10548-maggi-hot.jpg,https://www.zeptonow.com/pn/maggi-hot/10548,4.7,25000,16,16,instant
noodles Samyang Hot Chicken Flavor Ramen 140g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10549-samyang-ramen.jpg,https://blinkit.com/prn/samyang-ramen/10549,4.8,15000,140,150,instant
noodles Nongshim Shin Ramyun Noodle Soup 120g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10550-nongshim-shin.jpg,https://www.zeptonow.com/pn/nongshim-shin/10550,4.9,18000,110,120,instant
noodles Maggi Pazzta Masala Penne 65g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10551-maggi-pazzta.jpg,https://blinkit.com/prn/maggi-pazzta/10551,4.7,35000,28,30,instant
pasta Sunfeast Yippee Pasta Treat Masala 65g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10552-yippee-pasta.jpg,https://www.zeptonow.com/pn/yippee-pasta/10552,4.6,28000,28,30,instant
pasta Knorr Instant Pasta Cheese & Herbs 65g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10553-knorr-pasta.jpg,https://blinkit.com/prn/knorr-pasta/10553,4.8,21000,35,40,instant
pasta Bambino Instant Macaroni Masala 70g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10554-bambino-macaroni.jpg,https://www.zeptonow.com/pn/bambino-macaroni/10554,4.5,15000,25,28,instant
pasta Disano Instant Pasta Tomato Masala 70g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10555-disano-pasta.jpg,https://blinkit.com/prn/disano-pasta/10555,4.4,8900,25,30,instant
pasta Slurrp Farm Instant Millet Pasta Mac & Cheese 50g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10556-slurrp-pasta.jpg,https://www.zeptonow.com/pn/slurrp-pasta/10556,4.6,12000,75,85,instant
pasta Maggi Pazzta Cheese Macaroni 70g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10557-maggi-cheese.jpg,https://blinkit.com/prn/maggi-cheese/10557,4.8,32000,30,35,instant
pasta Sunfeast Yippee Pasta Treat Sour Cream & Onion 65g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10558-yippee-sour.jpg,https://www.zeptonow.com/pn/yippee-sour/10558,4.5,18000,28,30,instant
pasta Keya Instant Pasta Alfredo 65g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10559-keya-pasta.jpg,https://blinkit.com/prn/keya-pasta/10559,4.6,9500,45,50,instant
pasta Smith & Jones Instant Pasta Masala 65g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10560-smith-pasta.jpg,https://www.zeptonow.com/pn/smith-pasta/10560,4.4,6700,28,35,instant
pasta Knorr Classic Sweet Corn Veg Soup 45g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10561-knorr-sweetcorn.jpg,https://blinkit.com/prn/knorr-sweetcorn/10561,4.8,42000,55,60,soup
mix Maggi Healthy Soups Sweet Corn Veg 45g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10562-maggi-sweetcorn.jpg,https://www.zeptonow.com/pn/maggi-sweetcorn/10562,4.7,35000,50,55,soup
mix Ching's Secret Manchow Soup 55g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10563-chings-manchow.jpg,https://blinkit.com/prn/chings-manchow/10563,4.8,38000,60,65,soup
mix Knorr Classic Mixed Veg Soup 45g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10564-knorr-mixveg.jpg,https://www.zeptonow.com/pn/knorr-mixveg/10564,4.6,28000,55,60,soup
mix Keya Creamy Tomato Soup 40g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10565-keya-tomato.jpg,https://blinkit.com/prn/keya-tomato/10565,4.5,15000,50,55,soup
mix Maggi Healthy Soups Rich Tomato 45g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10566-maggi-tomato.jpg,https://www.zeptonow.com/pn/maggi-tomato/10566,4.7,21000,50,55,soup
mix Ching's Secret Hot & Sour Soup 55g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10567-chings-hotsour.jpg,https://blinkit.com/prn/chings-hotsour/10567,4.8,31000,60,65,soup
mix Bambino Mushroom Soup Mix 50g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10568-bambino-mushroom.jpg,https://www.zeptonow.com/pn/bambino-mushroom/10568,4.4,8900,45,55,soup
mix Knorr Classic Thick Tomato Soup 45g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10569-knorr-tomato.jpg,https://blinkit.com/prn/knorr-tomato/10569,4.7,25000,55,60,soup
mix MTR Instant Tomato Soup 40g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10570-mtr-tomato.jpg,https://www.zeptonow.com/pn/mtr-tomato/10570,4.5,12000,45,50,soup
mix McCain French Fries 400g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10571-mccain-fries.jpg,https://blinkit.com/prn/mccain-fries/10571,4.8,48000,120,135,frozen
snacks Sumeru Frozen Green Peas 500g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10572-sumeru-peas.jpg,https://www.zeptonow.com/pn/sumeru-peas/10572,4.7,35000,110,130,frozen
snacks Safal Frozen Mixed Vegetables 500g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10573-safal-mixveg.jpg,https://blinkit.com/prn/safal-mixveg/10573,4.8,42000,95,110,frozen
snacks McCain Smiles Potato Bites 400g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10574-mccain-smiles.jpg,https://www.zeptonow.com/pn/mccain-smiles/10574,4.9,38000,140,155,frozen
snacks ITC Master Chef Crispy Chicken Fries 250g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10575-itc-chickenfries.jpg,https://blinkit.com/prn/itc-chickenfries/10575,4.7,21000,180,210,frozen
snacks Yummiez Chicken Nuggets 250g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10576-yummiez-nuggets.jpg,https://www.zeptonow.com/pn/yummiez-nuggets/10576,4.6,25000,170,195,frozen
snacks McCain Aloo Tikki 400g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10577-mccain-alootikki.jpg,https://blinkit.com/prn/mccain-alootikki/10577,4.8,31000,130,150,frozen
snacks Sumeru Chicken Sausage 250g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10578-sumeru-sausage.jpg,https://www.zeptonow.com/pn/sumeru-sausage/10578,4.5,18000,160,180,frozen
snacks Venky's Chicken Burger Patties 400g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10579-venkys-burger.jpg,https://blinkit.com/prn/venkys-burger/10579,4.7,28000,220,250,frozen
snacks ITC Master Chef Veg Burger Patty 400g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10580-itc-vegpatty.jpg,https://www.zeptonow.com/pn/itc-vegpatty/10580,4.6,15000,150,180,frozen
